Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Germany,DEU,1991,10.224547,1.2709582,88.5045
Germany,DEU,1992,11.238698,1.520455,87.240845
Germany,DEU,1993,10.91208,1.5835444,87.50437
Germany,DEU,1994,10.850116,1.7396334,87.410255
Germany,DEU,1995,11.000846,1.8891901,87.10996
Germany,DEU,1996,11.168936,1.6823944,87.14867
Germany,DEU,1997,11.924152,1.8035166,86.27233
Germany,DEU,1998,11.407574,1.9705647,86.62186
Germany,DEU,1999,12.170595,2.2275858,85.60182
Germany,DEU,2000,12.067149,2.8871114,85.04574
Germany,DEU,2001,11.886486,2.9411676,85.17234
Germany,DEU,2002,11.508927,3.5386324,84.952446
Germany,DEU,2003,11.453849,3.6419902,84.90417
Germany,DEU,2004,11.520799,4.516598,83.9626
Germany,DEU,2005,11.305255,5.2084193,83.48633
Germany,DEU,2006,11.248451,6.0263047,82.725235
Germany,DEU,2007,9.79398,7.6538324,82.552185
Germany,DEU,2008,10.196054,7.817629,81.98632
Germany,DEU,2009,9.793696,8.454281,81.75203
Germany,DEU,2010,9.730883,8.79247,81.47665
Germany,DEU,2011,7.702846,10.566965,81.73019
Germany,DEU,2012,6.9564095,11.899698,81.14389
Germany,DEU,2013,6.5772586,12.063335,81.359406
Germany,DEU,2014,6.8050942,13.335198,79.8597
Germany,DEU,2015,6.2734694,14.878448,78.84808
Germany,DEU,2016,5.6576023,14.660017,79.68238
Germany,DEU,2017,5.0072136,16.245945,78.74684
Germany,DEU,2018,5.0844984,17.13472,77.780785
Germany,DEU,2019,5.1357646,18.816835,76.0474
Germany,DEU,2020,4.705826,21.098848,74.19533
Germany,DEU,2021,4.890388,19.048658,76.06096
Germany,DEU,2022,2.541131,21.25784,76.20103
Greece,GRC,1982,0,5.2865105,94.71349
Greece,GRC,1983,0,3.454517,96.54548
Greece,GRC,1984,0,4.0465713,95.95343
Greece,GRC,1985,0,3.7546217,96.24538
Greece,GRC,1986,0,4.321012,95.67899
Greece,GRC,1987,0,3.3969667,96.60303
Greece,GRC,1988,0,2.7383325,97.261665
Greece,GRC,1989,0,2.0288165,97.971176
Greece,GRC,1990,0,1.8226942,98.17731
Greece,GRC,1991,0,3.1458595,96.85414
Greece,GRC,1992,0,2.2052224,97.79477
Greece,GRC,1993,0,2.2926166,97.70738
Greece,GRC,1994,0,2.5512788,97.448715
Greece,GRC,1995,0,3.3267493,96.67325
Greece,GRC,1996,0,3.9930205,96.00698
Greece,GRC,1997,0,3.4682534,96.531746
Greece,GRC,1998,0,3.1564183,96.84358
Greece,GRC,1999,0,3.9640613,96.035934
Greece,GRC,2000,0,3.2847326,96.71527
Greece,GRC,2001,0,2.296041,97.70396
Greece,GRC,2002,0,2.7831924,97.216805
Greece,GRC,2003,0,4.2976427,95.702354
Greece,GRC,2004,0,4.2918515,95.708145
Greece,GRC,2005,0,4.6005774,95.39942
Greece,GRC,2006,0,5.44987,94.550125
Greece,GRC,2007,0,3.3446171,96.65538
Greece,GRC,2008,0,4.1339064,95.8661
Greece,GRC,2009,0,5.996017,94.00399
Greece,GRC,2010,0,8.131609,91.86839
Greece,GRC,2011,0,6.3986807,93.60132
Greece,GRC,2012,0,8.401619,91.59838
Greece,GRC,2013,0,12.436178,87.56382
Greece,GRC,2014,0,11.320253,88.67975
Greece,GRC,2015,0,13.459677,86.54033
Greece,GRC,2016,0,13.662956,86.33704
Greece,GRC,2017,0,12.053656,87.94635
Greece,GRC,2018,0,13.840935,86.159065
Greece,GRC,2019,0,14.173362,85.82664
Greece,GRC,2020,0,17.60325,82.39675
Greece,GRC,2021,0,20.097876,79.90212
Greece,GRC,2022,0,19.891735,80.10827
High-income countries,,1965,0.21770808,6.9512763,92.83102
High-income countries,,1966,0.2836726,7.0060596,92.710266
High-income countries,,1967,0.32604355,6.8994565,92.774506
High-income countries,,1968,0.3868491,6.656497,92.95665
High-income countries,,1969,0.42522874,6.53049,93.04428
High-income countries,,1970,0.51350456,6.366925,93.119576
High-income countries,,1971,0.7054274,6.473617,92.82096
High-income countries,,1972,0.9176652,6.4467325,92.635605
High-income countries,,1973,1.1515708,6.1198974,92.72853
High-income countries,,1974,1.5022026,6.807105,91.69069
High-income countries,,1975,2.1265945,6.964405,90.909
High-income countries,,1976,2.3209805,6.3509398,91.32809
High-income countries,,1977,2.820899,6.2463727,90.932724
High-income countries,,1978,3.215915,6.5108767,90.27321
High-income countries,,1979,3.2244244,6.583362,90.192215
High-income countries,,1980,3.5866518,6.7323575,89.680984
High-income countries,,1981,4.316271,6.943892,88.73984
High-income countries,,1982,4.7758145,7.3761168,87.848076
High-income countries,,1983,5.3811474,7.709976,86.908875
High-income countries,,1984,6.162222,7.3893027,86.44848
High-income countries,,1985,7.2238064,7.2135963,85.56259
High-income countries,,1986,7.7292695,7.10816,85.16257
High-income countries,,1987,8.110547,6.915405,84.97405
High-income countries,,1988,8.433729,6.7091885,84.857086
High-income countries,,1989,8.593546,6.501591,84.90486
High-income countries,,1990,8.861199,6.7395883,84.39921
High-income countries,,1991,9.273572,6.819308,83.90712
High-income countries,,1992,9.277328,6.711316,84.01136
High-income countries,,1993,9.478014,6.962113,83.55987
High-income countries,,1994,9.55035,6.6846886,83.76496
High-income countries,,1995,9.677122,6.904333,83.41855
High-income countries,,1996,9.652412,6.818024,83.529564
High-income countries,,1997,9.453711,6.9649925,83.58129
High-income countries,,1998,9.639573,6.8365545,83.52387
High-income countries,,1999,9.824795,6.8166122,83.35859
High-income countries,,2000,9.786932,6.7803473,83.43272
High-income countries,,2001,9.968352,6.411747,83.619896
High-income countries,,2002,9.916559,6.5041437,83.57929
High-income countries,,2003,9.402732,6.397282,84.19999
High-income countries,,2004,9.592649,6.479813,83.927536
High-income countries,,2005,9.473772,6.663509,83.862724
High-income countries,,2006,9.463213,6.882171,83.65462
High-income countries,,2007,9.080479,6.962087,83.95744
High-income countries,,2008,9.021512,7.501626,83.47686
High-income countries,,2009,9.244671,8.118318,82.63701
High-income countries,,2010,9.00451,8.231346,82.764145
High-income countries,,2011,8.462398,8.8136835,82.72392
High-income countries,,2012,7.7090845,9.296399,82.99452
High-income countries,,2013,7.6187944,9.712393,82.668816
High-income countries,,2014,7.6638713,10.0421505,82.293976
High-income countries,,2015,7.4888935,10.339375,82.17174
High-income countries,,2016,7.3873615,10.696472,81.91617
High-income countries,,2017,7.2055535,11.108424,81.68602
High-income countries,,2018,7.110013,11.406897,81.48309
High-income countries,,2019,7.2815,11.81977,80.898735
High-income countries,,2020,7.3198423,13.4823265,79.19783
High-income countries,,2021,7.1347475,13.264641,79.60062
High-income countries,,2022,6.635682,13.870358,79.493965
Hong Kong,HKG,1995,0,0,100
Hong Kong,HKG,1996,0,0,100
Hong Kong,HKG,1997,0,0,100
Hong Kong,HKG,1998,0,0,100
Hong Kong,HKG,1999,0,0,100
Hong Kong,HKG,2008,0,0.00080172904,99.9992
Hong Kong,HKG,2009,0,0.0009937222,99.99901
Hong Kong,HKG,2010,0,0.05381598,99.94618
Hong Kong,HKG,2011,0,0.13770953,99.86229
Hong Kong,HKG,2012,0,0.061687157,99.93832
Hong Kong,HKG,2013,0,0.08599804,99.914
Hong Kong,HKG,2014,0,0.07251783,99.92748
Hong Kong,HKG,2015,0,0.08488142,99.915115
Hong Kong,HKG,2016,0,0.102308966,99.89769
Hong Kong,HKG,2017,0,0.1141411,99.88586
Hong Kong,HKG,2018,0,0.123472884,99.876526
Hong Kong,HKG,2019,0,0.15655947,99.843445
Hong Kong,HKG,2020,0,0.3168515,99.68315
Hong Kong,HKG,2021,0,0.31282043,99.68718
Hong Kong,HKG,2022,0,0.38217172,99.61783
Hungary,HUN,1965,0,0.11989387,99.880104
Hungary,HUN,1966,0,0.15773733,99.84226
Hungary,HUN,1967,0,0.13554126,99.864456
Hungary,HUN,1968,0,0.14179073,99.858215
Hungary,HUN,1969,0,0.14133148,99.858665
Hungary,HUN,1970,0,0.12151648,99.87849
Hungary,HUN,1971,0,0.128392,99.871605
Hungary,HUN,1972,0,0.14248806,99.857506
Hungary,HUN,1973,0,0.12081837,99.87918
Hungary,HUN,1974,0,0.094015844,99.90598
Hungary,HUN,1975,0,0.17870052,99.8213
Hungary,HUN,1976,0,0.16931991,99.83067
Hungary,HUN,1977,0,0.14541946,99.85458
Hungary,HUN,1978,0,0.12593117,99.87408
Hungary,HUN,1979,0,0.13454616,99.86545
Hungary,HUN,1980,0,0.10290331,99.897095
Hungary,HUN,1981,0,0.15593338,99.84407
Hungary,HUN,1982,0,0.14692831,99.85307
Hungary,HUN,1983,2.2313573,0.14574319,97.6229
Hungary,HUN,1984,3.3082075,0.1656924,96.52611
Hungary,HUN,1985,5.515337,0.13748026,94.34718
Hungary,HUN,1986,6.348452,0.13723414,93.51432
Hungary,HUN,1987,8.99253,0.14415859,90.86331
Hungary,HUN,1988,11.2652235,0.14756292,88.58721
Hungary,HUN,1989,11.947651,0.1416178,87.91073
Hungary,HUN,1990,12.052981,0.1796139,87.767395
Hungary,HUN,1991,12.900819,0.21539119,86.88379
Hungary,HUN,1992,13.679539,0.21199435,86.10847
Hungary,HUN,1993,14.038937,0.22068326,85.74037
Hungary,HUN,1994,14.057263,0.2185324,85.7242
Hungary,HUN,1995,13.876886,0.23038746,85.89272
Hungary,HUN,1996,13.7677145,0.26405832,85.96823
Hungary,HUN,1997,13.897196,0.28327656,85.819534
Hungary,HUN,1998,13.673104,0.22449638,86.1024
Hungary,HUN,1999,13.823846,0.2566925,85.91946
Hungary,HUN,2000,14.32893,0.261336,85.40974
Hungary,HUN,2001,13.844341,0.26867232,85.886986
Hungary,HUN,2002,13.912171,0.25034344,85.83749
Hungary,HUN,2003,10.77707,0.35918176,88.86374
Hungary,HUN,2004,11.403448,1.0114594,87.58509
Hungary,HUN,2005,12.3384495,1.9246767,85.73687
Hungary,HUN,2006,12.167905,1.5934231,86.23867
Hungary,HUN,2007,13.359987,2.089157,84.55086
Hungary,HUN,2008,13.595615,3.1521368,83.25225
Hungary,HUN,2009,15.16007,4.0226183,80.81731
Hungary,HUN,2010,15.109539,4.081326,80.809135
Hungary,HUN,2011,15.40885,3.75528,80.83587
Hungary,HUN,2012,16.54765,3.8991413,79.55321
Hungary,HUN,2013,16.886189,4.2139344,78.89987
Hungary,HUN,2014,17.073484,4.9268494,77.99967
Hungary,HUN,2015,16.299694,4.698194,79.00212
Hungary,HUN,2016,16.141422,4.6759534,79.182625
Hungary,HUN,2017,15.265671,4.5672145,80.167114
Hungary,HUN,2018,14.728251,4.958271,80.31348
Hungary,HUN,2019,14.98767,5.7964964,79.215836
Hungary,HUN,2020,14.967573,7.0143948,78.018036
Hungary,HUN,2021,14.137927,7.9821205,77.87996
Hungary,HUN,2022,14.8869095,9.1176815,75.99541
Iceland,ISL,2007,0,74.30169,25.698313
India,IND,1965,0,9.149455,90.85054
India,IND,1966,0,9.270713,90.729294
India,IND,1967,0,10.058605,89.94139
India,IND,1968,0,10.8575325,89.14246
India,IND,1969,0.26351663,10.873966,88.86252
India,IND,1970,0.48601216,11.78412,87.729866
India,IND,1971,0.34729013,12.426771,87.22594
India,IND,1972,0.31355593,11.463117,88.22333
India,IND,1973,0.64954597,11.957463,87.39299
India,IND,1974,0.5645903,10.860853,88.574554
India,IND,1975,0.6257083,12.067703,87.30659
India,IND,1976,0.73927885,12.0367985,87.22392
India,IND,1977,0.48726797,12.415875,87.096855
India,IND,1978,0.5727649,14.818278,84.608955
India,IND,1979,0.5628936,13.540278,85.89683
India,IND,1980,0.57009923,13.453118,85.97678
India,IND,1981,0.51859957,12.948172,86.533226
India,IND,1982,0.4580352,11.035111,88.50685
India,IND,1983,0.621182,10.110921,89.2679
India,IND,1984,0.76364326,10.576084,88.66027
India,IND,1985,0.8073734,9.670784,89.521835
India,IND,1986,0.84015375,9.167619,89.99223
India,IND,1987,0.8374666,8.030696,91.131836
India,IND,1988,0.8786956,8.2299185,90.89139
India,IND,1989,0.53239864,8.742306,90.725296
India,IND,1990,0.7886963,8.54283,90.66847
India,IND,1991,0.63277483,9.029866,90.33736
India,IND,1992,0.7117996,8.140624,91.147575
India,IND,1993,0.6753571,8.035936,91.288704
India,IND,1994,0.5089507,8.667226,90.82382
India,IND,1995,0.7291851,7.6867676,91.58405
India,IND,1996,0.7735758,6.7896338,92.43679
India,IND,1997,0.8788079,6.5708995,92.55029
India,IND,1998,0.93537456,7.3818192,91.6828
India,IND,1999,1.0174853,7.1245966,91.857925
India,IND,2000,1.2000256,6.3762894,92.42369
India,IND,2001,1.4222894,5.992524,92.58519
India,IND,2002,1.402175,5.7318316,92.86599
India,IND,2003,1.2608951,5.6240616,93.11504
India,IND,2004,1.3519595,7.46085,91.18719
India,IND,2005,1.0580574,6.8943167,92.04762
India,IND,2006,0.9926849,7.7062383,91.30108
India,IND,2007,0.91930956,7.855646,91.225044
India,IND,2008,0.7372503,7.257066,92.00569
India,IND,2009,0.75277996,6.4916534,92.75557
India,IND,2010,0.98443514,6.6094885,92.406075
India,IND,2011,1.2951791,7.574892,91.12993
India,IND,2012,1.2559555,6.8295383,91.914505
India,IND,2013,1.2144388,7.453715,91.33185
India,IND,2014,1.1776341,7.4813643,91.341
India,IND,2015,1.2495282,7.282383,91.46809
India,IND,2016,1.1759923,7.096447,91.72756
India,IND,2017,1.1117682,7.6051965,91.283035
India,IND,2018,1.0917026,8.068529,90.839775
India,IND,2019,1.2269366,9.015313,89.757744
India,IND,2020,1.2745898,9.86443,88.86098
India,IND,2021,1.1505078,9.653707,89.195786
India,IND,2022,1.1416044,10.401817,88.45657
Indonesia,IDN,1965,0,6.385929,93.614075
Indonesia,IDN,1966,0,8.36461,91.63539
Indonesia,IDN,1967,0,9.505836,90.49417
Indonesia,IDN,1968,0,11.010139,88.98986
Indonesia,IDN,1969,0,10.201887,89.79812
Indonesia,IDN,1970,0,11.57067,88.42933
Indonesia,IDN,1971,0,4.00115,95.99885
Indonesia,IDN,1972,0,3.3738363,96.62616
Indonesia,IDN,1973,0,3.7743795,96.22562
Indonesia,IDN,1974,0,3.9022937,96.0977
Indonesia,IDN,1975,0,3.3421185,96.657875
Indonesia,IDN,1976,0,1.86724,98.13276
Indonesia,IDN,1977,0,2.34783,97.652176
Indonesia,IDN,1978,0,1.49063,98.50937
Indonesia,IDN,1979,0,1.4562845,98.54371
Indonesia,IDN,1980,0,1.2272301,98.77277
Indonesia,IDN,1981,0,1.1406815,98.859314
Indonesia,IDN,1982,0,1.2204517,98.77956
Indonesia,IDN,1983,0,1.7323705,98.26763
Indonesia,IDN,1984,0,1.7180939,98.2819
Indonesia,IDN,1985,0,1.9808587,98.01914
Indonesia,IDN,1986,0,2.9868257,97.013176
Indonesia,IDN,1987,0,2.9112308,97.088776
Indonesia,IDN,1988,0,3.0289974,96.97101
Indonesia,IDN,1989,0,3.4081194,96.59188
Indonesia,IDN,1990,0,3.7318628,96.26814
Indonesia,IDN,1991,0,3.81247,96.18753
Indonesia,IDN,1992,0,4.4085426,95.59145
Indonesia,IDN,1993,0,3.8476534,96.15234
Indonesia,IDN,1994,0,3.5212233,96.478775
Indonesia,IDN,1995,0,3.5392694,96.46073
Indonesia,IDN,1996,0,3.5088153,96.49119
Indonesia,IDN,1997,0,2.4772785,97.52272
Indonesia,IDN,1998,0,4.0149045,95.9851
Indonesia,IDN,1999,0,3.852458,96.14755
Indonesia,IDN,2000,0,3.7336404,96.266365
Indonesia,IDN,2001,0,4.112386,95.8876
Indonesia,IDN,2002,0,3.683814,96.316185
Indonesia,IDN,2003,0,3.2210941,96.77891
Indonesia,IDN,2004,0,3.425553,96.57445
Indonesia,IDN,2005,0,3.5263474,96.473656
Indonesia,IDN,2006,0,3.2312758,96.76872
Indonesia,IDN,2007,0,3.3789184,96.621086
Indonesia,IDN,2008,0,3.5872288,96.41277
Indonesia,IDN,2009,0,3.6719904,96.32801
Indonesia,IDN,2010,0,4.4025664,95.597435
Indonesia,IDN,2011,0,3.4787219,96.52128
Indonesia,IDN,2012,0,3.5759468,96.42406
Indonesia,IDN,2013,0,4.45611,95.543884
Indonesia,IDN,2014,0,4.6063786,95.39362
Indonesia,IDN,2015,0,3.9189403,96.08106
Indonesia,IDN,2016,0,5.699784,94.30022
Indonesia,IDN,2017,0,5.550623,94.44938
Indonesia,IDN,2018,0,7.8509026,92.14909
Indonesia,IDN,2019,0,8.365575,91.63443
Indonesia,IDN,2020,0,10.509455,89.49054
Indonesia,IDN,2021,0,11.139235,88.86076
Indonesia,IDN,2022,0,10.204954,89.795044
Iran,IRN,1965,0,5.2250767,94.774925
Iran,IRN,1966,0,5.151487,94.84851
Iran,IRN,1967,0,5.0412226,94.95878
Iran,IRN,1968,0,4.9317336,95.06827
Iran,IRN,1969,0,4.837112,95.162895
Iran,IRN,1970,0,4.4152985,95.58471
Iran,IRN,1971,0,4.3325543,95.66744
Iran,IRN,1972,0,5.018947,94.98106
Iran,IRN,1973,0,3.5577044,96.44229
Iran,IRN,1974,0,3.4556205,96.54437
Iran,IRN,1975,0,3.1140482,96.88595
Iran,IRN,1976,0,3.0952492,96.90475
Iran,IRN,1977,0,2.8250146,97.17499
Iran,IRN,1978,0,4.5260034,95.47399
Iran,IRN,1979,0,3.6342711,96.36573
Iran,IRN,1980,0,4.064726,95.93527
Iran,IRN,1981,0,4.4219165,95.57808
Iran,IRN,1982,0,4.111237,95.88876
Iran,IRN,1983,0,3.3884645,96.611534
Iran,IRN,1984,0,2.9317567,97.068245
Iran,IRN,1985,0,2.7088299,97.29117
Iran,IRN,1986,0,3.4556096,96.54439
Iran,IRN,1987,0,3.5734787,96.42652
Iran,IRN,1988,0,3.6968005,96.30319
Iran,IRN,1989,0,2.7610445,97.23896
Iran,IRN,1990,0,2.6902497,97.30975
Iran,IRN,1991,0,1.8835832,98.11642
Iran,IRN,1992,0,2.7959177,97.20409
Iran,IRN,1993,0,3.4577887,96.542206
Iran,IRN,1994,0,2.021462,97.97854
Iran,IRN,1995,0,2.326306,97.6737
Iran,IRN,1996,0,2.2645998,97.735405
Iran,IRN,1997,0,1.4810697,98.51893
Iran,IRN,1998,0,1.7921339,98.20786
Iran,IRN,1999,0,1.1498691,98.85013
Iran,IRN,2000,0,0.8082891,99.1917
Iran,IRN,2001,0,0.8181908,99.18181
Iran,IRN,2002,0,1.4433478,98.556656
Iran,IRN,2003,0,1.6837656,98.31623
Iran,IRN,2004,0,1.8843321,98.11567
Iran,IRN,2005,0,2.1426384,97.85736
Iran,IRN,2006,0,2.500738,97.49926
Iran,IRN,2007,0,2.2706358,97.72937
Iran,IRN,2008,0,0.9233144,99.07669
Iran,IRN,2009,0,0.8159316,99.184074
Iran,IRN,2010,0,1.1958569,98.804146
Iran,IRN,2011,0.011206368,1.191156,98.797646
Iran,IRN,2012,0.14932047,1.3733143,98.47736
Iran,IRN,2013,0.42029592,1.530142,98.04956
Iran,IRN,2014,0.38376912,1.4504895,98.16574
Iran,IRN,2015,0.3289922,1.3157086,98.3553
Iran,IRN,2016,0.57772875,1.4515057,97.970764
Iran,IRN,2017,0.59502804,1.5743663,97.830605
Iran,IRN,2018,0.56618947,0.9288531,98.50495
Iran,IRN,2019,0.49772272,2.8407567,96.66152
Iran,IRN,2020,0.47218543,1.9387951,97.58902
Iran,IRN,2021,0.26421764,1.2968972,98.43889
Iran,IRN,2022,0.48648432,0.7302681,98.78325
Iraq,IRQ,2017,0,0.9941117,99.0059
Iraq,IRQ,2018,0,0.9600835,99.03992
Iraq,IRQ,2019,0,2.1947129,97.80529
Ireland,IRL,1979,0,2.3525975,97.64741
Ireland,IRL,1980,0,2.4656003,97.5344
Ireland,IRL,1981,0,2.5970182,97.40298
Ireland,IRL,1982,0,2.4390516,97.56095
Ireland,IRL,1983,0,2.4031906,97.59681
Ireland,IRL,1984,0,2.1390052,97.86099
Ireland,IRL,1985,0,2.487561,97.512436
Ireland,IRL,1986,0,2.5271845,97.47282
Ireland,IRL,1987,0,1.8662728,98.13373
Ireland,IRL,1988,0,2.3837883,97.61621
Ireland,IRL,1989,0,1.8510282,98.14897
Ireland,IRL,1990,0,1.7483125,98.251686
Ireland,IRL,1991,0,1.8013103,98.198685
Ireland,IRL,1992,0,1.9758353,98.02416
Ireland,IRL,1993,0,1.8359721,98.164024
Ireland,IRL,1994,0,2.120603,97.879395
Ireland,IRL,1995,0,1.6132627,98.386734
Ireland,IRL,1996,0,1.6042329,98.39577
Ireland,IRL,1997,0,1.6546531,98.345345
Ireland,IRL,1998,0,2.2191892,97.780815
Ireland,IRL,1999,0,2.0208225,97.97918
Ireland,IRL,2000,0,2.034373,97.96563
Ireland,IRL,2001,0,1.6607853,98.33921
Ireland,IRL,2002,0,2.2350235,97.764984
Ireland,IRL,2003,0,1.8804967,98.11951
Ireland,IRL,2004,0,2.2461925,97.753815
Ireland,IRL,2005,0,2.8786287,97.121376
Ireland,IRL,2006,0,3.6557345,96.34426
Ireland,IRL,2007,0,4.1544456,95.84555
Ireland,IRL,2008,0,5.4890666,94.51094
Ireland,IRL,2009,0,7.0551596,92.94484
Ireland,IRL,2010,0,6.468354,93.53165
Ireland,IRL,2011,0,9.50042,90.49959
Ireland,IRL,2012,0,9.308356,90.691635
Ireland,IRL,2013,0,10.137973,89.86202
Ireland,IRL,2014,0,11.478303,88.5217
Ireland,IRL,2015,0,13.121304,86.8787
Ireland,IRL,2016,0,11.98436,88.01564
Ireland,IRL,2017,0,14.194337,85.805664
Ireland,IRL,2018,0,15.684064,84.31593
Ireland,IRL,2019,0,18.01682,81.98318
Ireland,IRL,2020,0,21.512913,78.48708
Ireland,IRL,2021,0,18.401402,81.598595
Ireland,IRL,2022,0,20.13166,79.86834
Israel,ISR,1980,0,0,100
Israel,ISR,1981,0,0.0062810113,99.99372
Israel,ISR,1982,0,0.005812406,99.99419
Israel,ISR,1983,0,0.0029043623,99.99709
Israel,ISR,1984,0,0.005582046,99.99442
Israel,ISR,1985,0,0.00601886,99.99398
Israel,ISR,1986,0,0.017165788,99.98284
Israel,ISR,1987,0,0.026678516,99.97332
Israel,ISR,1988,0,0.024891872,99.97511
Israel,ISR,1989,0,0.007137956,99.99286
Israel,ISR,1990,0,0.0068693697,99.99313
Israel,ISR,1991,0,0.013514588,99.98648
Israel,ISR,1992,0,0.05597493,99.94402
Israel,ISR,1993,0,0.046211712,99.95378
Israel,ISR,1994,0,0.03918334,99.960815
Israel,ISR,1995,0,0.03786924,99.96213
Israel,ISR,1996,0,0.035080772,99.96492
Israel,ISR,1997,0,0.03341767,99.96658
Israel,ISR,1998,0,0.031755347,99.96825
Israel,ISR,1999,0,0.040444113,99.95956
Israel,ISR,2000,0,0.040315736,99.95969
Israel,ISR,2001,0,0.025859205,99.97414
Israel,ISR,2002,0,0.09087057,99.909134
Israel,ISR,2003,0,0.10240715,99.89759
Israel,ISR,2004,0,0.09668598,99.90331
Israel,ISR,2005,0,0.11989294,99.880104
Israel,ISR,2006,0,0.069424756,99.93057
Israel,ISR,2007,0,0.06144392,99.93855
Israel,ISR,2008,0,0.07045462,99.92954
Israel,ISR,2009,0,0.15350355,99.8465
Israel,ISR,2010,0,0.22978613,99.77021
Israel,ISR,2011,0,0.36799976,99.632
Israel,ISR,2012,0,0.5259034,99.474106
Israel,ISR,2013,0,0.61449736,99.3855
Israel,ISR,2014,0,1.0519477,98.94805
Israel,ISR,2015,0,1.3504988,98.649506
Israel,ISR,2016,0,1.8407775,98.159225
Israel,ISR,2017,0,1.8379426,98.16206
Israel,ISR,2018,0,1.9963728,98.003624
Israel,ISR,2019,0,3.0677214,96.932274
Israel,ISR,2020,0,4.247397,95.75261
Israel,ISR,2021,0,5.197495,94.802505
Israel,ISR,2022,0,6.465607,93.53439
Italy,ITA,1965,1.0727067,14.399825,84.527466
Italy,ITA,1966,1.0871043,13.789761,85.12313
Italy,ITA,1967,0.81905293,12.396454,86.78449
Italy,ITA,1968,0.61945224,11.592197,87.78835
Italy,ITA,1969,0.37512305,10.465505,89.15938
Italy,ITA,1970,0.6427354,9.408058,89.94921
Italy,ITA,1971,0.6467876,8.673787,90.67943
Italy,ITA,1972,0.66457486,8.623178,90.71224
Italy,ITA,1973,0.5517606,7.571964,91.876274
Italy,ITA,1974,0.5990049,7.7026577,91.69833
Italy,ITA,1975,0.6818564,8.419505,90.898636
Italy,ITA,1976,0.64727455,7.6167636,91.73596
Italy,ITA,1977,0.573652,9.689525,89.736824
Italy,ITA,1978,0.7324012,8.498705,90.76889
Italy,ITA,1979,0.4214977,8.319645,91.25885
Italy,ITA,1980,0.3634563,8.439496,91.19705
Italy,ITA,1981,0.45514545,8.140426,91.404434
Italy,ITA,1982,1.1671937,8.032729,90.80008
Italy,ITA,1983,1.0133353,8.177463,90.809204
Italy,ITA,1984,1.188286,8.236615,90.575096
Italy,ITA,1985,1.2177668,7.919222,90.86301
Italy,ITA,1986,1.4783376,7.745234,90.77643
Italy,ITA,1987,0.02852146,7.2850204,92.686455
Italy,ITA,1988,0,7.320364,92.679634
